Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Breckenridge,35.5781676,-78.5922791,Salon at chadbourne,35.58014361697765,-78.596481278743,Spa
Breeland Park,35.9056916,-78.7076009226753,Maude's Garden & Coffee,35.90589535814791,-78.70291594966655,Coffee Shop
Breeland Park,35.9056916,-78.7076009226753,Food Lion Grocery Store,35.90551068924585,-78.70297890746737,Supermarket
Breeland Park,35.9056916,-78.7076009226753,Redbox,35.906547,-78.703377,Video Store
Brentwood,35.823219050000006,-78.60063117778759,94.7 WQDR,35.82015242770868,-78.60086044646529,Music Venue
Brentwood,35.823219050000006,-78.60063117778759,worst light on my way home,35.82168557137108,-78.60462416111648,Moving Target
Briarcliff,35.8457896,-78.64849111057214,North Hills Club,35.847940097113266,-78.65110676931923,Social Club
Briarcliff,35.8457896,-78.64849111057214,North Hills Club Tennis Courts,35.84783438698309,-78.6506863644744,Tennis Court
Briarcliff,35.8457896,-78.64849111057214,ROC At Trinity Baptist Church,35.847472967826235,-78.64583287566809,Basketball Court
Briarcliff,35.8457896,-78.64849111057214,North Hills Club Pool,35.847810962302574,-78.65108203440943,Pool
Briarcliff,35.8457896,-78.64849111057214,Proforma PromoGraphix,35.842371,-78.65133900000001,Print Shop
Briarwood North,35.85421675,-78.6579039580736,F3 Raleigh - True Grit,35.856334343338325,-78.65704651626808,Athletics & Sports
Briarwood North,35.85421675,-78.6579039580736,Shadowood Entertainment,35.852989,-78.660353,Concert Hall
Briarwood North,35.85421675,-78.6579039580736,Steven Smith - State Farm Insurance Agent,35.856466,-78.655598,Insurance Office
Briarwood North,35.85421675,-78.6579039580736,Wolfheimer Theater,35.852035,-78.66112,Indie Movie Theater
Briarwood North,35.85421675,-78.6579039580736,Mine Creek Trail (mine creek trail),35.855991448171004,-78.66149011173684,Trail
Bridgepoint,35.923981,-78.66363360362338,Stone Creek Pool,35.922745,-78.660997,Pool
Bridgewater,35.90623495,-78.70647081025103,Maude's Garden & Coffee,35.90589535814791,-78.70291594966655,Coffee Shop
Bridgewater,35.90623495,-78.70647081025103,Food Lion Grocery Store,35.90551068924585,-78.70297890746737,Supermarket
Bridgewater,35.90623495,-78.70647081025103,Redbox,35.906547,-78.703377,Video Store
Bridgewater,35.90623495,-78.70647081025103,Oso Hardwood Floors,35.90509389682868,-78.70185971260071,Home Service
Brier Creek Country Club,35.9125252,-78.79597802659919,Brier Creek Country Club Golf Course,35.912376308416896,-78.79378562016288,Golf Course
Brier Creek Country Club,35.9125252,-78.79597802659919,Triangle WhiteHat Services,35.91059,-78.79355,Business Service
Brier Creek Country Club,35.9125252,-78.79597802659919,Cafe Tiramasu,35.912391,-78.791951,Italian Restaurant
Brier Creek Country Club,35.9125252,-78.79597802659919,Brier Creek Country Club Gym,35.91238209534662,-78.79185779858474,Gym
Brier Creek Country Club,35.9125252,-78.79597802659919,brier creek country club gym,35.912401,-78.791804,Athletics & Sports
Brighton Knoll,35.8894632,-78.51458072565521,Toreros Authentic Mexican,35.89327662356197,-78.51183952131315,Mexican Restaurant
Brighton Knoll,35.8894632,-78.51458072565521,Ragazzi's,35.89335858821869,-78.51206261666667,Italian Restaurant
Brighton Knoll,35.8894632,-78.51458072565521,Torero's,35.893313,-78.511779,Mexican Restaurant
Brightwater,35.9468521,-78.61210960487293,Dixie Tree Service,35.945996,-78.609912,Construction & Landscaping
Brightwater,35.9468521,-78.61210960487293,Banbury Woods,35.944116375139984,-78.61574264844351,Housing Development
Broadhurst,35.62265395,-78.67052373926883,Turner Downs Pool,35.62114127427172,-78.66924490870726,Pool
Broadlands,35.8166128,-78.58398113105142,Jessicas Cafe And Diner,35.814800801304386,-78.58526087108912,Diner
Brook Forest,35.7803977,-78.6390989,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
Brook Forest,35.7803977,-78.6390989,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
Brook Forest,35.7803977,-78.6390989,Gallo Pelón,35.77931957146792,-78.63851692796818,Cocktail Bar
Brook Forest,35.7803977,-78.6390989,City Club Raleigh,35.778660849380216,-78.63969415426254,Event Space
Brook Forest,35.7803977,-78.6390989,Raleigh Raw,35.77830785990888,-78.63960986451752,Juice Bar
Brook Forest,35.7803977,-78.6390989,Centro,35.77923559426749,-78.63826359808532,Mexican Restaurant
Brook Forest,35.7803977,-78.6390989,Sitti,35.77823720800241,-78.63826636528833,Mediterranean Restaurant
Brook Forest,35.7803977,-78.6390989,Gravy,35.778481842755454,-78.63814279051725,Italian Restaurant
Brook Forest,35.7803977,-78.6390989,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
Brook Forest,35.7803977,-78.6390989,Deco,35.77827057414117,-78.64013088640586,Gift Shop
Brook Forest,35.7803977,-78.6390989,Death & Taxes,35.77824489697241,-78.64037505900414,American Restaurant
Brook Forest,35.7803977,-78.6390989,The Morning Times,35.778224008718496,-78.63884391374424,Coffee Shop
Brook Forest,35.7803977,-78.6390989,The Raleigh Times Bar,35.77819525450138,-78.63842198656201,Gastropub
Brook Forest,35.7803977,-78.6390989,Father & Son Antiques,35.77827619344786,-78.64073866606371,Antique Shop
Brook Forest,35.7803977,-78.6390989,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
Brook Forest,35.7803977,-78.6390989,Foundation,35.777751232806416,-78.63916995885789,Cocktail Bar
Brook Forest,35.7803977,-78.6390989,lucettegrace,35.777265701471045,-78.64018852503459,Bakery
Brook Forest,35.7803977,-78.6390989,Moon and Lola,35.778026259551375,-78.6382914073022,Jewelry Store
Brook Forest,35.7803977,-78.6390989,Wells Fargo IMAX Theatre at Marbles,35.779001007837124,-78.63558670444802,Movie Theater
Brook Forest,35.7803977,-78.6390989,The Green Light,35.7781639289765,-78.63790556696199,Lounge
Brook Forest,35.7803977,-78.6390989,Trophy Tap & Table,35.77741730595741,-78.63818405525227,American Restaurant
Brook Forest,35.7803977,-78.6390989,Bida Manda Laotian Restaurant and Bar,35.77722725876699,-78.63681194044996,Asian Restaurant
Brook Forest,35.7803977,-78.6390989,Beasley's Chicken + Honey,35.77696765158057,-78.63817533537843,Southern / Soul Food Restaurant
Brook Forest,35.7803977,-78.6390989,Watts & Ward,35.77799891485004,-78.63679065366621,Speakeasy
Brook Forest,35.7803977,-78.6390989,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
Brook Forest,35.7803977,-78.6390989,Bittersweet,35.77688144129554,-78.63872386687156,Cocktail Bar
Brook Forest,35.7803977,-78.6390989,Paddy O'Beers,35.779169066802396,-78.63919264660531,Beer Garden
Brook Forest,35.7803977,-78.6390989,St. Roch Fine Oysters + Bar,35.77749384669648,-78.63815310834273,Seafood Restaurant
Brook Forest,35.7803977,-78.6390989,The Daily Planet Cafe,35.782503399049524,-78.64129354685734,Café
Brook Forest,35.7803977,-78.6390989,Capital Club 16,35.777000802294666,-78.64018863351006,Gastropub
Brook Forest,35.7803977,-78.6390989,Nash Square,35.77773046236442,-78.64270236138145,Park
Brook Forest,35.7803977,-78.6390989,Garland,35.77694680364745,-78.63988684178685,Asian Restaurant
Brook Forest,35.7803977,-78.6390989,Bicentennial Plaza,35.7816448092948,-78.63907859965781,Plaza
Brook Forest,35.7803977,-78.6390989,Fox Liquor Bar,35.77699045079059,-78.63825424797324,Cocktail Bar
Brook Forest,35.7803977,-78.6390989,Kings,35.776929348869245,-78.6397994738686,Music Venue
Brook Forest,35.7803977,-78.6390989,Gringo A Go Go,35.78128715,-78.6344786,Mexican Restaurant
Brook Forest,35.7803977,-78.6390989,London Bridge Pub,35.778168186854316,-78.63784168533577,Bar
Brook Forest,35.7803977,-78.6390989,Oakwood Cafe,35.78086124559477,-78.63455963509446,Cuban Restaurant
Brook Forest,35.7803977,-78.6390989,Taverna Agora,35.78077587249608,-78.64440577026116,Greek Restaurant
Brook Forest,35.7803977,-78.6390989,The District,35.77978808827519,-78.64357200998026,American Restaurant
Brook Forest,35.7803977,-78.6390989,Caffé Luna,35.7780860912793,-78.63674948244915,Italian Restaurant
Brook Forest,35.7803977,-78.6390989,Manhattan Cafe,35.77614100989133,-78.63840181713316,Deli / Bodega
Brook Forest,35.7803977,-78.6390989,The Pour House Music Hall,35.777169134300486,-78.63681234972837,Music Venue
Brook Forest,35.7803977,-78.6390989,Moore Square,35.77747055376463,-78.63588809967041,Park
Brook Forest,35.7803977,-78.6390989,Coglin's,35.777360143400315,-78.63929844249651,Bar
Brook Forest,35.7803977,-78.6390989,The Outpost,35.77792211126211,-78.63457561348089,Tiki Bar
Brook Forest,35.7803977,-78.6390989,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
Brook Forest,35.7803977,-78.6390989,Clyde Cooper's Barbecue,35.77625449179692,-78.63831427516594,BBQ Joint
Brook Forest,35.7803977,-78.6390989,Whiskey Kitchen,35.77686125478077,-78.64211082458496,Southern / Soul Food Restaurant
Brook Forest,35.7803977,-78.6390989,Tonbo Ramen,35.77788024442303,-78.63818648941339,Ramen Restaurant
Brook Forest Townhomes,35.8479058,-78.60850968075806,Stein Mart,35.843745257520794,-78.61051172018051,Department Store
Brook Forest Townhomes,35.8479058,-78.60850968075806,Anytime Fitness,35.8441,-78.61137,Gym / Fitness Center
Brook Forest Townhomes,35.8479058,-78.60850968075806,Dr Melvin Berman,35.850483,-78.609658,Optical Shop
Brook Forest Townhomes,35.8479058,-78.60850968075806,Office Depot,35.844069,-78.6108792,Paper / Office Supplies Store
Brook Forest Townhomes,35.8479058,-78.60850968075806,Rocky Top Catering,35.85077299891747,-78.60613261645817,Steakhouse
Brook Forest Townhomes,35.8479058,-78.60850968075806,Philly Steak 'N Subs,35.847624218694826,-78.60326194488965,Sandwich Place
Brookdale,35.8744072,-78.6835792,Redbox,35.872693,-78.680174,Video Store
Brookdale,35.8744072,-78.6835792,Redbox,35.871585,-78.679639,Video Store
Brookdale,35.8744072,-78.6835792,Circle K,35.8726827,-78.6801935,Convenience Store
Brookdale,35.8744072,-78.6835792,Edinborough Commons Workout Facility,35.873781688798715,-78.68016236980549,Gym
Brookdale,35.8744072,-78.6835792,Garnish Hair Studio + Extension Bar,35.873286,-78.67905999999999,Health & Beauty Service
Brookdale,35.8744072,-78.6835792,Cookie Cutters Haircuts for Kids,35.87190289999999,-78.6789727,Health & Beauty Service
Brookdale,35.8744072,-78.6835792,Redbox,35.872693,-78.680174,Video Store
Brookdale,35.8744072,-78.6835792,Redbox,35.871585,-78.679639,Video Store
Brookdale,35.8744072,-78.6835792,Circle K,35.8726827,-78.6801935,Convenience Store
Brookdale,35.8744072,-78.6835792,Edinborough Commons Workout Facility,35.873781688798715,-78.68016236980549,Gym
Brookdale,35.8744072,-78.6835792,Garnish Hair Studio + Extension Bar,35.873286,-78.67905999999999,Health & Beauty Service
Brookdale,35.8744072,-78.6835792,Cookie Cutters Haircuts for Kids,35.87190289999999,-78.6789727,Health & Beauty Service
Brookhaven,35.8584463,-78.69106025108678,Hare Snipe Greenway Trail,35.86118033590992,-78.6946395948041,Trail
Brooklyn,35.7894949,-78.64934658206332,Mellow Mushroom,35.78842,-78.647427,Pizza Place
Brooklyn,35.7894949,-78.64934658206332,Starbucks,35.788509296392704,-78.64779599496708,Coffee Shop
Brooklyn,35.7894949,-78.64934658206332,Peace Street Market,35.788806869150875,-78.65017843092309,Beer Store
Brooklyn,35.7894949,-78.64934658206332,MoJoe's Burger Joint,35.78855585671874,-78.64703954824559,Burger Joint
Brooklyn,35.7894949,-78.64934658206332,My Way Tavern,35.78727965220433,-78.65067134711106,American Restaurant
Brooklyn,35.7894949,-78.64934658206332,Fallon's Flowers,35.78889279130039,-78.6507799448313,Flower Shop
Brooklyn,35.7894949,-78.64934658206332,The Wine Feed,35.7874474093386,-78.64719382708786,Wine Shop
Brooklyn,35.7894949,-78.64934658206332,Raleigh Beer Garden,35.788179,-78.646929,Beer Garden
Brooklyn,35.7894949,-78.64934658206332,Vidrio,35.7864462,-78.64705459999999,Mediterranean Restaurant
Brooklyn,35.7894949,-78.64934658206332,Havana Deluxe,35.78612707159079,-78.64766198071585,Bar
Brooklyn,35.7894949,-78.64934658206332,Fred Fletcher Park,35.79310182799554,-78.64970684051514,Park
Brooklyn,35.7894949,-78.64934658206332,The Record Krate,35.786884,-78.650581,Record Shop
Brooklyn,35.7894949,-78.64934658206332,Sullivan's Steakhouse,35.785815,-78.64713,Steakhouse
Brooklyn,35.7894949,-78.64934658206332,The Oakz,35.78732946448885,-78.64654659487086,American Restaurant
Brooklyn,35.7894949,-78.64934658206332,Armadillo Grill,35.78614309527505,-78.64747625284888,Mexican Restaurant
Brooklyn,35.7894949,-78.64934658206332,The Cardinal,35.78962574787267,-78.64513787138469,Dive Bar
Brooklyn,35.7894949,-78.64934658206332,Cornerstone Tavern,35.787496895810385,-78.64733393346263,Bar
Brooklyn,35.7894949,-78.64934658206332,C. Grace,35.78545961207401,-78.64749263146885,Cocktail Bar
Brooklyn,35.7894949,-78.64934658206332,Hampton Inn & Suites,35.78747762137157,-78.64672154188156,Hotel
Brooklyn,35.7894949,-78.64934658206332,Barone Meatball Company Food Truck,35.786374996763705,-78.6474396503021,Food Truck
Brooklyn,35.7894949,-78.64934658206332,Cortez Seafood & Cocktail Bar,35.78549569639482,-78.64750261375151,Seafood Restaurant
Brooklyn,35.7894949,-78.64934658206332,Layered Croissanterie,35.791262,-78.64431,Bakery
Brooklyn,35.7894949,-78.64934658206332,Sahara Hookah Bar,35.78866023096338,-78.64901094518771,Hookah Bar
Brooklyn,35.7894949,-78.64934658206332,Carolina Ale House,35.7863981057661,-78.64726462054941,American Restaurant
Brooklyn,35.7894949,-78.64934658206332,Black Flower,35.78854146330726,-78.64665500719133,Bar
Brooklyn,35.7894949,-78.64934658206332,Brooklyn Heights,35.78768808625338,-78.64741616885311,Bar
Brooklyn,35.7894949,-78.64934658206332,Alchemy,35.787571292144555,-78.64711309746248,Nightclub
Brooklyn,35.7894949,-78.64934658206332,Holliday Gym at Broughton HS,35.79056039556386,-78.6533693152703,Basketball Court
Brooklyn,35.7894949,-78.64934658206332,The Dogwood Bar & Eatery,35.7878181841184,-78.64704905861946,Bar
Brooklyn,35.7894949,-78.64934658206332,Peace Street Inspection Center,35.78882177011177,-78.64763393411187,Auto Garage
Brooklyn,35.7894949,-78.64934658206332,Empress Room,35.785395969924906,-78.64749960132077,Cocktail Bar
Brooklyn,35.7894949,-78.64934658206332,Solas Lounge & Rooftop Bar,35.78570867830898,-78.6475491827632,Nightclub
Brooklyn,35.7894949,-78.64934658206332,Mr. Pizza And Salad,35.78845337762101,-78.65039735112133,Pizza Place
Brooklyn,35.7894949,-78.64934658206332,Stop 1 Market,35.788556716203324,-78.64961416361962,Convenience Store
Brooklyn,35.7894949,-78.64934658206332,Subway,35.788916974132654,-78.64939347299901,Sandwich Place
Brooklyn,35.7894949,-78.64934658206332,Lucky B's Sports Pub,35.7860470385,-78.6480296382762,Bar
Brooklyn,35.7894949,-78.64934658206332,Milk Bar,35.7863045688277,-78.64712144163705,Bar
Brooklyn,35.7894949,-78.64934658206332,McDonald's,35.78833161261026,-78.64910200238222,Fast Food Restaurant
Brooklyn,35.7894949,-78.64934658206332,Southern Charred BBQ Bar,35.78722764051708,-78.64722062087863,BBQ Joint
Brooklyn,35.7894949,-78.64934658206332,Noir Bar & Lounge,35.78589900982429,-78.64748593128245,Nightclub
Brooklyn,35.7894949,-78.64934658206332,Adara Spa,35.791314590164205,-78.65128383701266,Spa
Brooklyn,35.7894949,-78.64934658206332,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
Brooklyn,35.7894949,-78.64934658206332,Glam Lounge,35.789685999999996,-78.644437,Cosmetics Shop
Brooklyn,35.7894949,-78.64934658206332,Wine & Design,35.790383,-78.644437,Art Gallery
Brooklyn,35.7894949,-78.64934658206332,Urban Village,35.792863,-78.64649200000001,Gift Shop
Brooklyn,35.7894949,-78.64934658206332,Broughton Field,35.791342120140165,-78.65413796044145,Soccer Field
Brooklyn,35.7894949,-78.64934658206332,Broughton Football Field,35.79131218540399,-78.65423768375568,Athletics & Sports
Brooklyn Hill,35.7894949,-78.64934658206332,Mellow Mushroom,35.78842,-78.647427,Pizza Place
Brooklyn Hill,35.7894949,-78.64934658206332,Starbucks,35.788509296392704,-78.64779599496708,Coffee Shop
Brooklyn Hill,35.7894949,-78.64934658206332,Peace Street Market,35.788806869150875,-78.65017843092309,Beer Store
Brooklyn Hill,35.7894949,-78.64934658206332,MoJoe's Burger Joint,35.78855585671874,-78.64703954824559,Burger Joint
Brooklyn Hill,35.7894949,-78.64934658206332,My Way Tavern,35.78727965220433,-78.65067134711106,American Restaurant
Brooklyn Hill,35.7894949,-78.64934658206332,Fallon's Flowers,35.78889279130039,-78.6507799448313,Flower Shop
Brooklyn Hill,35.7894949,-78.64934658206332,The Wine Feed,35.7874474093386,-78.64719382708786,Wine Shop
Brooklyn Hill,35.7894949,-78.64934658206332,Raleigh Beer Garden,35.788179,-78.646929,Beer Garden
Brooklyn Hill,35.7894949,-78.64934658206332,Vidrio,35.7864462,-78.64705459999999,Mediterranean Restaurant
Brooklyn Hill,35.7894949,-78.64934658206332,Havana Deluxe,35.78612707159079,-78.64766198071585,Bar
Brooklyn Hill,35.7894949,-78.64934658206332,Fred Fletcher Park,35.79310182799554,-78.64970684051514,Park
Brooklyn Hill,35.7894949,-78.64934658206332,The Record Krate,35.786884,-78.650581,Record Shop
